confirmed,countryregion,deaths,latitude,longitude,provincestate,recovered,timestamp
18.0,US,0.0,47.5289,-99.78399999999999,North Dakota,0.0,1584661384
30.0,US,0.0,39.3185,-75.5071,Delaware,0.0,1584661384
31.0,US,1.0,38.4561,-92.2884,Missouri,0.0,1584661384
37.0,US,2.0,37.6681,-84.6701,Kentucky,0.0,1584661384
44.0,US,0.0,41.6809,-71.5118,Rhode Island,0.0,1584661384
44.0,US,1.0,35.5653,-96.9289,Oklahoma,0.0,1584661384
44.0,US,0.0,43.4525,-71.5639,New Hampshire,0.0,1584661384
44.0,US,0.0,42.0115,-93.2105,Iowa,0.0,1584661384
45.0,US,0.0,33.7298,-111.4312,Arizona,0.0,1584661384
50.0,US,1.0,32.7416,-89.6787,Mississippi,0.0,1584661384
60.0,US,2.0,39.8494,-86.2583,Indiana,0.0,1584661384
78.0,US,0.0,32.3182,-86.9023,Alabama,0.0,1584661384
80.0,US,0.0,40.15,-111.8624,Utah,0.0,1584661384
81.0,US,1.0,33.8569,-80.945,South Carolina,0.0,1584661384
99.0,US,2.0,37.7693,-78.17,Virginia,0.0,1584661384
123.0,US,0.0,35.6301,-79.8064,North Carolina,0.0,1584661384
159.0,US,0.0,44.2685,-89.6165,Wisconsin,0.0,1584661384
159.0,US,2.0,41.5978,-72.7554,Connecticut,0.0,1584661384
277.0,US,4.0,39.0598,-105.3111,Colorado,0.0,1584661384
334.0,US,3.0,43.3266,-84.5361,Michigan,0.0,1584661384
392.0,US,10.0,31.1695,-91.8678,Louisiana,0.0,1584661384
417.0,US,9.0,27.7663,-81.6868,Florida,0.0,1584661384
742.0,US,9.0,40.2989,-74.521,New Jersey,0.0,1584661384
1376.0,US,74.0,47.4009,-121.4905,Washington,0.0,1584661384
1.0,US,0.0,40.7128,-74.006,"New York City, NY",0.0,1583113983
1.0,China,0.0,31.6927,88.0924,Tibet,1.0,1583893094
22.0,US,0.0,44.0459,-72.7107,Vermont,0.0,1584654183
34.0,US,1.0,38.5266,-96.7265,Kansas,0.0,1584654183
35.0,US,0.0,34.8405,-106.2485,New Mexico,0.0,1584654183
62.0,US,0.0,34.9697,-92.3731,Arkansas,0.0,1584654183
88.0,US,3.0,44.571999999999996,-122.0709,Oregon,0.0,1584654183
95.0,US,1.0,38.3135,-117.0554,Nevada,0.0,1584654183
107.0,US,1.0,39.0639,-76.8021,Maryland,0.0,1584654183
119.0,US,0.0,40.3888,-82.7649,Ohio,0.0,1584654183
154.0,US,0.0,35.7478,-86.6923,Tennessee,0.0,1584652420
422.0,US,4.0,40.3495,-88.9861,Illinois,0.0,1584652420
952.0,US,18.0,36.1162,-119.6816,California,0.0,1584652420
206.0,US,1.0,40.5908,-77.2098,Pennsylvania,0.0,1584652415
260.0,US,5.0,31.0545,-97.5635,Texas,0.0,1584652415
287.0,US,10.0,33.0406,-83.6431,Georgia,0.0,1584652415
328.0,US,0.0,42.2302,-71.5301,Massachusetts,0.0,1584652415
4075.0,Switzerland,41.0,46.8182,8.2275,,15.0,1584652395
5.0,Barbados,0.0,13.1939,-59.5432,,0.0,1584650583
6.0,Equatorial Guinea,0.0,1.6508,10.2679,,0.0,1584650583
14.0,Canada,0.0,44.681999999999995,-63.7443,Nova Scotia,0.0,1584650583
63.0,Morocco,2.0,31.7917,-7.0926,,1.0,1584650582
194.0,India,4.0,20.5937,78.9629,,15.0,1584650582
256.0,Egypt,6.0,26.8206,30.8025,,32.0,1584650582
274.0,Saudi Arabia,0.0,23.8859,45.0792,,6.0,1584650582
621.0,Brazil,6.0,-14.235,-51.9253,,2.0,1584650582
677.0,Israel,0.0,31.0461,34.8516,,11.0,1584650582
10871.0,France,243.0,46.2276,2.2137,France,12.0,1584650582
3.0,United Kingdom,1.0,19.3133,-81.2546,Cayman Islands,0.0,1584648836
3.0,Congo (Brazzaville),0.0,-0.228,15.8277,,0.0,1584648836
11.0,United Kingdom,0.0,49.3723,-2.3644,Channel Islands,0.0,1584648836
3.0,Namibia,0.0,-22.9576,18.4904,,0.0,1584648832
10.0,United Kingdom,0.0,36.1408,-5.3536,Gibraltar,2.0,1584648832
42.0,Venezuela,0.0,6.4238,-66.5897,,0.0,1584648814
48.0,Oman,0.0,21.4735,55.9754,,12.0,1584648814
85.0,Vietnam,0.0,14.0583,108.2772,,16.0,1584648814
192.0,Iraq,13.0,33.2232,43.6793,,43.0,1584648814
355.0,Poland,5.0,51.9194,19.1451,,1.0,1584648808
454.0,Pakistan,2.0,30.3753,69.3451,,13.0,1584648788
460.0,Qatar,0.0,25.3548,51.1839,,4.0,1584648788
15320.0,Germany,44.0,51.1657,10.4515,,113.0,1584648788
17963.0,Spain,830.0,40.4637,-3.7492,,1107.0,1584648788
1.0,US,0.0,37.0902,-95.7129,US,108.0,1584645198
22.0,US,0.0,37.6489,-122.6655,Grand Princess,0.0,1584645198
2.0,Canada,0.0,46.5107,-63.4168,Prince Edward Island,0.0,1584643383
52.0,US,0.0,44.6939,-69.3819,Maine,0.0,1584643383
89.0,US,0.0,45.6945,-93.9002,Minnesota,0.0,1584643383
157.0,Lebanon,4.0,33.8547,35.8623,,4.0,1584643383
557.0,Ireland,3.0,53.1424,-7.6921,,5.0,1584643383
36.0,Lithuania,0.0,55.1694,23.8813,,1.0,1584641609
39.0,Tunisia,1.0,33.8869,9.5375,,0.0,1584641609
67.0,Cyprus,0.0,35.1264,33.4299,,0.0,1584641609
69.0,Jordan,0.0,30.5852,36.2384,,1.0,1584641609
103.0,Serbia,0.0,44.0165,21.0059,,1.0,1584641609
234.0,Peru,0.0,-9.19,-75.0152,,1.0,1584641609
278.0,Bahrain,1.0,26.0667,50.5577,,100.0,1584641609
694.0,Czechia,0.0,49.8175,15.472999999999999,,3.0,1584641600
121.0,Canada,1.0,52.9399,-73.5491,Quebec,0.0,1584639784
41035.0,Italy,3405.0,41.8719,12.5674,,4440.0,1584639783
1151.0,Denmark,6.0,56.2639,9.5018,Denmark,1.0,1584638022
2689.0,United Kingdom,137.0,55.3781,-3.4360000000000004,United Kingdom,65.0,1584638007
9.0,Guatemala,1.0,15.7835,-90.2308,,0.0,1584638004
11.0,Ghana,0.0,7.9465,-1.0232,,0.0,1584638004
63.0,Bosnia and Herzegovina,0.0,43.9159,17.6791,,2.0,1584638004
199.0,Ecuador,3.0,-1.8312,-78.1834,,0.0,1584637994
1746.0,Norway,7.0,60.472,8.4689,,1.0,1584637994
257.0,Canada,1.0,51.2538,-85.3232,Ontario,5.0,1584636184
1.0,Chad,0.0,15.4542,18.7322,,0.0,1584636183
48.0,North Macedonia,0.0,41.6086,21.7453,,1.0,1584636183
49.0,Moldova,1.0,47.4116,28.3699,,1.0,1584636183
105.0,Croatia,1.0,45.1,15.2,,5.0,1584636183
150.0,South Africa,0.0,-30.5595,22.9375,,0.0,1584636183
192.0,Turkey,3.0,38.9637,35.2433,,0.0,1584636183
3.0,US,0.0,18.3358,-64.8963,Virgin Islands,0.0,1584634418
12.0,US,0.0,13.4443,144.7937,Guam,0.0,1584634418
44.0,Azerbaijan,1.0,40.1431,47.5769,,6.0,1584634416
60.0,Sri Lanka,0.0,7.8731,80.7718,,3.0,1584634416
87.0,Algeria,9.0,28.0339,1.6596,,32.0,1584634416
123.0,Slovakia,1.0,48.669,19.699,,0.0,1584634416
140.0,United Arab Emirates,0.0,23.4241,53.8478,,31.0,1584634416
199.0,Russia,1.0,61.523999999999994,105.3188,,9.0,1584634416
345.0,Singapore,0.0,1.3521,103.8198,,114.0,1584634416
400.0,Finland,0.0,61.9241,25.7482,,10.0,1584634416
785.0,Portugal,3.0,39.3999,-8.2245,,3.0,1584630807
1439.0,Sweden,11.0,60.1282,18.6435,,16.0,1584630807
1.0,Fiji,0.0,-17.7134,178.065,,0.0,1584629586
1.0,El Salvador,0.0,13.7942,-88.8965,,0.0,1584629586
1.0,Djibouti,0.0,11.8251,42.5903,,0.0,1584629586
2460.0,Netherlands,76.0,52.1326,5.2913,Netherlands,2.0,1584629586
2013.0,Austria,6.0,47.5162,14.5501,,9.0,1584629585
18.0,China,0.0,35.7452,95.9956,Qinghai,18.0,1583893094
0.0,The Bahamas,0.0,24.25,-76.0,,0.0,1584620018
3.0,"Bahamas, The",0.0,25.0343,-77.3963,,0.0,1584617619
6.0,Tanzania,0.0,-6.369,34.8888,,0.0,1584617616
6.0,France,0.0,-17.6797,-149.4068,French Polynesia,0.0,1584617616
33.0,Burkina Faso,1.0,12.2383,-1.5616,,0.0,1584617610
53.0,Malta,0.0,35.9375,14.3754,,2.0,1584617610
64.0,Albania,2.0,41.1533,20.1683,,0.0,1584617610
267.0,Estonia,0.0,58.5953,25.0136,,1.0,1584617609
277.0,Romania,0.0,45.9432,24.9668,,25.0,1584617609
330.0,Iceland,1.0,64.9631,-19.0208,,5.0,1584617609
18407.0,Iran,1284.0,32.4279,53.688,,5710.0,1584617609
4.0,Australia,0.0,-35.4735,149.0124,Australian Capital Territory,0.0,1584616434
10.0,Australia,0.0,-41.4545,145.9707,Tasmania,3.0,1584616434
42.0,Australia,0.0,-34.9285,138.6007,South Australia,3.0,1584616434
52.0,Australia,1.0,-31.9505,115.8605,Western Australia,0.0,1584616434
144.0,Australia,0.0,-28.0167,153.4,Queensland,8.0,1584616434
307.0,Australia,5.0,-33.8688,151.2093,New South Wales,4.0,1584616434
75.0,Brunei,0.0,4.5353,114.7277,,0.0,1584616413
217.0,Philippines,17.0,12.8797,121.774,,8.0,1584616404
335.0,Luxembourg,4.0,49.8153,6.1296,,0.0,1584616398
418.0,Greece,6.0,39.0742,21.8243,,8.0,1584616398
1795.0,Belgium,21.0,50.5039,4.4699,,31.0,1584616397
3.0,Montenegro,0.0,42.7087,19.3744,,0.0,1584615183
9.0,Trinidad and Tobago,0.0,10.6918,-61.2225,,0.0,1584615183
11.0,Cuba,1.0,21.5218,-77.7812,,0.0,1584615183
12.0,Honduras,0.0,15.2,-86.2419,,0.0,1584615183
14.0,Congo (Kinshasa),0.0,-4.0383,21.7587,,0.0,1584615183
17.0,Bangladesh,1.0,23.685,90.3563,,3.0,1584615183
23.0,Uzbekistan,0.0,41.3775,64.5853,,0.0,1584615183
37.0,Cambodia,0.0,12.5657,104.991,,1.0,1584615183
40.0,Georgia,0.0,42.3154,43.3569,,1.0,1584615183
44.0,Kazakhstan,0.0,48.0196,66.9237,,0.0,1584615183
72.0,Denmark,0.0,61.8926,-6.9118,Faroe Islands,0.0,1584615183
73.0,Hungary,1.0,47.1625,19.5033,,2.0,1584615183
86.0,Latvia,0.0,56.8796,24.6032,,1.0,1584615183
94.0,Bulgaria,3.0,42.7339,25.4858,,0.0,1584615183
97.0,Argentina,3.0,-38.4161,-63.6167,,3.0,1584615183
102.0,Colombia,0.0,4.5709,-74.2973,,1.0,1584615183
115.0,Armenia,0.0,40.0691,45.0382,,1.0,1584615183
118.0,Mexico,1.0,23.6345,-102.5528,,4.0,1584615183
148.0,Kuwait,0.0,29.3117,47.4818,,18.0,1584612803
272.0,Thailand,1.0,15.87,100.9925,,42.0,1584612796
311.0,Indonesia,25.0,-0.7893,113.9213,,11.0,1584612796
900.0,Malaysia,2.0,4.2105,101.9758,,75.0,1584612795
924.0,Japan,29.0,36.2048,138.2529,,150.0,1584612795
76.0,China,3.0,41.1129,85.2401,Xinjiang,73.0,1583893094
296.0,China,1.0,26.0789,117.9874,Fujian,295.0,1583893094
990.0,China,6.0,31.8257,117.2264,Anhui,984.0,1583893094
1.0,China,0.0,31.6927,88.0924,Tibet,1.0,1583893094
0.0,Greenland,0.0,72.0,-40.0,,0.0,1584610384
4.0,France,0.0,18.0708,-63.0501,St Martin,0.0,1584610384
14.0,Reunion,0.0,-21.1151,55.5364,,0.0,1584610384
33.0,Guadeloupe,0.0,16.265,-61.551,,0.0,1584610384
3.0,Netherlands,1.0,12.1696,-68.99,Curacao,0.0,1584607983
1.0,Nicaragua,0.0,12.8654,-85.2072,,0.0,1584606788
2.0,Denmark,0.0,71.7069,-42.6043,Greenland,0.0,1584605599
108.0,Taiwan*,1.0,23.7,121.0,,26.0,1584600783
18.0,China,0.0,35.7452,95.9956,Qinghai,18.0,1583893094
18.0,US,0.0,42.756,-107.3025,Wyoming,0.0,1584592398
17.0,Canada,0.0,53.7609,-98.8139,Manitoba,0.0,1584587606
119.0,Canada,0.0,53.9333,-116.5765,Alberta,0.0,1584587606
231.0,Canada,7.0,53.7267,-127.6476,British Columbia,4.0,1584587606
2.0,United Kingdom,0.0,32.3078,-64.7505,Bermuda,0.0,1584586413
13.0,Cameroon,0.0,3.8480000000000003,11.5021,,0.0,1584586412
34.0,Dominican Republic,2.0,18.7357,-70.1627,,0.0,1584586412
69.0,Costa Rica,1.0,9.7489,-83.7534,,0.0,1584586412
2.0,US,0.0,38.4912,-80.9545,West Virginia,0.0,1584585189
2.0,France,0.0,-20.9043,165.618,New Caledonia,0.0,1584585189
9.0,US,0.0,61.3707,-152.4044,Alaska,0.0,1584585189
11.0,US,0.0,44.2405,-114.4788,Idaho,0.0,1584585189
16.0,US,0.0,21.0943,-157.4983,Hawaii,0.0,1584585189
29.0,US,0.0,41.1254,-98.2681,Nebraska,0.0,1584585189
40.0,US,0.0,38.8974,-77.0268,District of Columbia,0.0,1584585189
2.0,Mauritania,0.0,21.0079,-10.9408,,0.0,1584585188
3.0,Mauritius,0.0,-20.3484,57.5522,,0.0,1584585188
7.0,Kenya,0.0,-0.0236,37.9062,,0.0,1584585188
15.0,Jamaica,1.0,18.1096,-77.2975,,2.0,1584585188
23.0,Martinique,1.0,14.6415,-61.0242,,0.0,1584585188
28.0,New Zealand,0.0,-40.9006,174.886,,0.0,1584585188
109.0,Panama,1.0,8.538,-80.7821,,0.0,1584585188
6.0,Seychelles,0.0,-4.6796,55.492,,0.0,1584583997
79.0,Uruguay,0.0,-32.5228,-55.7658,,0.0,1584583997
286.0,Slovenia,1.0,46.1512,14.9955,,0.0,1584583997
8565.0,"Korea, South",91.0,35.9078,127.7669,,1540.0,1584583997
2.0,Zambia,0.0,-13.1339,27.8493,,0.0,1584582786
76.0,China,3.0,41.1129,85.2401,Xinjiang,73.0,1583893094
16.0,Canada,0.0,52.9399,-106.4509,Saskatchewan,0.0,1584579831
9.0,Cote d'Ivoire,0.0,7.54,-5.5471,,1.0,1584579826
16.0,Ukraine,2.0,48.3794,31.1656,,0.0,1584579825
53.0,Andorra,0.0,42.5063,1.5218,,1.0,1584579820
296.0,China,1.0,26.0789,117.9874,Fujian,295.0,1583893094
990.0,China,6.0,31.8257,117.2264,Anhui,984.0,1583893094
1.0,China,0.0,31.6927,88.0924,Tibet,1.0,1583893094
18.0,China,0.0,35.7452,95.9956,Qinghai,18.0,1583893094
76.0,China,3.0,41.1129,85.2401,Xinjiang,73.0,1583893094
1.0,Montenegro,0.0,42.7087,19.3744,,0.0,1584561183
3.0,Mauritius,0.0,-20.2,57.5,,0.0,1584561183
74.0,Algeria,7.0,28.0339,1.6596,,12.0,1584561183
77.0,US,2.0,37.7693,-78.17,Virginia,0.0,1584561183
173.0,US,3.0,31.0545,-97.5635,Texas,0.0,1584561183
11.0,US,0.0,46.9219,-110.4544,Montana,0.0,1584559983
1.0,US,0.0,37.0902,-95.7129,US,106.0,1584559983
6.0,US,0.0,47.5289,-99.78399999999999,North Dakota,0.0,1584559983
11.0,US,0.0,46.9219,-110.4544,Montana,0.0,1584559983
18.0,US,0.0,44.0459,-72.7107,Vermont,0.0,1584559983
18.0,US,0.0,38.4561,-92.2884,Missouri,0.0,1584559983
19.0,US,0.0,39.3185,-75.5071,Delaware,0.0,1584559983
27.0,US,0.0,33.7298,-111.4312,Arizona,0.0,1584559983
33.0,US,0.0,41.6809,-71.5118,Rhode Island,0.0,1584559983
33.0,US,0.0,34.9697,-92.3731,Arkansas,0.0,1584559983
34.0,US,0.0,32.7416,-89.6787,Mississippi,0.0,1584559983
39.0,US,2.0,39.8494,-86.2583,Indiana,0.0,1584559983
42.0,US,0.0,44.6939,-69.3819,Maine,0.0,1584559983
46.0,US,0.0,32.3182,-86.9023,Alabama,0.0,1584559983
257.0,US,4.0,31.1695,-91.8678,Louisiana,0.0,1584559983
1.0,US,0.0,40.7128,-74.006,"New York City, NY",0.0,1583113983
39.0,Oman,0.0,21.4735,55.9754,,12.0,1584559982
12327.0,Germany,28.0,51.1657,10.4515,,105.0,1584559982
55.0,US,1.0,38.3135,-117.0554,Nevada,0.0,1584558874
70.0,US,0.0,35.6301,-79.8064,North Carolina,0.0,1584558874
77.0,US,0.0,45.6945,-93.9002,Minnesota,0.0,1584558874
79.0,US,0.0,35.7478,-86.6923,Tennessee,0.0,1584558874
83.0,US,0.0,43.3266,-84.5361,Michigan,0.0,1584558874
85.0,US,0.0,39.0639,-76.8021,Maryland,0.0,1584558874
86.0,US,0.0,40.3888,-82.7649,Ohio,0.0,1584558874
92.0,US,0.0,44.2685,-89.6165,Wisconsin,0.0,1584558874
152.0,US,0.0,40.5908,-77.2098,Pennsylvania,0.0,1584558874
162.0,US,1.0,40.3495,-88.9861,Illinois,0.0,1584558874
199.0,US,3.0,33.0406,-83.6431,Georgia,0.0,1584558874
314.0,US,7.0,27.7663,-81.6868,Florida,0.0,1584558874
751.0,US,13.0,36.1162,-119.6816,California,0.0,1584558874
0.0,Guam,0.0,13.4443,144.7937,,0.0,1584558873
28.0,Liechtenstein,0.0,47.166000000000004,9.5554,,0.0,1584558873
0.0,Guam,0.0,13.4443,144.7937,,0.0,1584558873
28.0,Liechtenstein,0.0,47.166000000000004,9.5554,,0.0,1584558873
299.0,Pakistan,0.0,30.3753,69.3451,,2.0,1584558869
372.0,Brazil,3.0,-14.235,-51.9253,,2.0,1584558869
452.0,Qatar,0.0,25.3548,51.1839,,4.0,1584558869
11.0,Canada,0.0,46.5653,-66.4619,New Brunswick,0.0,1584556383
11.0,Canada,0.0,46.5653,-66.4619,New Brunswick,0.0,1584556383
9043.0,France,148.0,46.2276,2.2137,France,12.0,1584556382
12.0,Canada,0.0,44.681999999999995,-63.7443,Nova Scotia,0.0,1584553983
94.0,Canada,0.0,52.9399,-73.5491,Quebec,0.0,1584553983
1279.0,Sweden,10.0,60.1282,18.6435,,1.0,1584553982
221.0,Canada,1.0,51.2538,-85.3232,Ontario,5.0,1584552786
35713.0,Italy,2978.0,41.8719,12.5674,,4025.0,1584552785
7.0,Cuba,1.0,21.5218,-77.7812,,0.0,1584550775
58.0,Denmark,0.0,61.8926,-6.9118,Faroe Islands,0.0,1584550775
1057.0,Denmark,4.0,56.2639,9.5018,Denmark,1.0,1584550775
145.0,Peru,0.0,-9.19,-75.0152,,1.0,1584550774
260.0,Romania,0.0,45.9432,24.9668,,19.0,1584550774
418.0,Greece,5.0,39.0742,21.8243,,8.0,1584550774
184.0,US,2.0,39.0598,-105.3111,Colorado,0.0,1584546789
1550.0,Norway,6.0,60.472,8.4689,,1.0,1584546789
75.0,Vietnam,0.0,14.0583,108.2772,,16.0,1584545595
92.0,Bulgaria,2.0,42.7339,25.4858,,0.0,1584545595
52.0,Jordan,0.0,30.5852,36.2384,,1.0,1584543185
93.0,Colombia,0.0,4.5709,-74.2973,,1.0,1584543185
1646.0,Austria,4.0,47.5162,14.5501,,9.0,1584543185
2626.0,United Kingdom,71.0,55.3781,-3.4360000000000004,United Kingdom,65.0,1584543185
3028.0,Switzerland,28.0,46.8182,8.2275,,15.0,1584543185
0.0,France,0.0,-21.1351,55.2471,Reunion,0.0,1584541995
0.0,France,0.0,-12.8431,45.1383,Mayotte,0.0,1584541995
0.0,France,0.0,16.25,-61.5833,Guadeloupe,0.0,1584541995
0.0,France,0.0,4.0,-53.0,French Guiana,0.0,1584541995
0.0,France,0.0,-21.1351,55.2471,Reunion,0.0,1584541995
0.0,France,0.0,-12.8431,45.1383,Mayotte,0.0,1584541995
0.0,France,0.0,16.25,-61.5833,Guadeloupe,0.0,1584541995
0.0,France,0.0,4.0,-53.0,French Guiana,0.0,1584541995
2.0,Zambia,0.0,-15.4167,28.2833,,0.0,1584541995
4.0,Equatorial Guinea,0.0,1.6508,10.2679,,0.0,1584541995
433.0,Israel,0.0,31.0461,34.8516,,11.0,1584541995
0.0,The Gambia,0.0,13.4667,-16.6,,0.0,1584540836
1.0,"Gambia, The",0.0,13.4432,-15.3101,,0.0,1584540836
2.0,Benin,0.0,9.3077,2.3158,,0.0,1584540836
0.0,The Gambia,0.0,13.4667,-16.6,,0.0,1584540836
1.0,"Gambia, The",0.0,13.4432,-15.3101,,0.0,1584540836
2.0,Benin,0.0,9.3077,2.3158,,0.0,1584540836
27.0,US,1.0,37.6681,-84.6701,Kentucky,0.0,1584540836
218.0,US,0.0,42.2302,-71.5301,Massachusetts,0.0,1584540836
267.0,US,3.0,40.2989,-74.521,New Jersey,0.0,1584540836
1014.0,US,55.0,47.4009,-121.4905,Washington,0.0,1584540836
8.0,United Kingdom,0.0,36.1408,-5.3536,Gibraltar,2.0,1584540822
105.0,Slovakia,1.0,48.669,19.699,,0.0,1584540794
15.0,US,0.0,42.756,-107.3025,Wyoming,0.0,1584539583
24.0,US,0.0,41.1254,-98.2681,Nebraska,0.0,1584539583
68.0,US,2.0,44.571999999999996,-122.0709,Oregon,0.0,1584539583
238.0,Chile,0.0,-35.6751,-71.543,,0.0,1584538392
156.0,India,3.0,20.5937,78.9629,,14.0,1584538392
238.0,Chile,0.0,-35.6751,-71.543,,0.0,1584538392
251.0,Poland,5.0,51.9194,19.1451,,13.0,1584538392
313.0,Singapore,0.0,1.3521,103.8198,,114.0,1584538392
2051.0,Netherlands,58.0,52.1326,5.2913,Netherlands,2.0,1584537195
51.0,Sri Lanka,0.0,7.8731,80.7718,,1.0,1584537193
336.0,Finland,0.0,61.9241,25.7482,,10.0,1584537193
13910.0,Spain,623.0,40.4637,-3.7492,,1081.0,1584537193
8.0,Nigeria,0.0,9.082,8.6753,,1.0,1584534783
1.0,Djibouti,0.0,11.8251,42.5903,,0.0,1584534783
8.0,Nigeria,0.0,9.082,8.6753,,1.0,1584534783
20.0,Burkina Faso,1.0,12.2383,-1.5616,,0.0,1584534783
29.0,Tunisia,0.0,33.8869,9.5375,,0.0,1584534783
35.0,North Macedonia,0.0,41.6086,21.7453,,1.0,1584534783
59.0,Albania,2.0,41.1533,20.1683,,0.0,1584534783
147.0,Russia,0.0,61.523999999999994,105.3188,,8.0,1584534782
164.0,Iraq,12.0,33.2232,43.6793,,43.0,1584534782
250.0,Iceland,1.0,64.9631,-19.0208,,5.0,1584534782
256.0,Bahrain,1.0,26.0667,50.5577,,88.0,1584534782
448.0,Portugal,2.0,39.3999,-8.2245,,3.0,1584534782
889.0,Japan,29.0,36.2048,138.2529,,144.0,1584534782
1486.0,Belgium,14.0,50.5039,4.4699,,31.0,1584534782
17361.0,Iran,1135.0,32.4279,53.688,,5389.0,1584534782
35.0,Australia,1.0,-31.9505,115.8605,Western Australia,0.0,1584533590
2.0,Sudan,1.0,12.8628,30.2176,,0.0,1584533589
121.0,Australia,0.0,-37.8136,144.9631,Victoria,8.0,1584533589
2.0,Sudan,1.0,12.8628,30.2176,,0.0,1584533589
15.0,Uzbekistan,0.0,41.3775,64.5853,,0.0,1584533589
38.0,Bosnia and Herzegovina,0.0,43.9159,17.6791,,2.0,1584533589
121.0,Australia,0.0,-37.8136,144.9631,Victoria,8.0,1584533589
267.0,Australia,5.0,-33.8688,151.2093,New South Wales,4.0,1584533589
296.0,China,1.0,26.0789,117.9874,Fujian,295.0,1583893094
1.0,United Kingdom,0.0,16.7425,-62.1874,Montserrat,0.0,1584532384
3.0,Kyrgyzstan,0.0,41.2044,74.7661,,0.0,1584532384
4.0,Aruba,0.0,12.5211,-69.9683,,0.0,1584532384
6.0,Mongolia,0.0,46.8625,103.8467,,0.0,1584532384
9.0,Canada,0.0,37.6489,-122.6655,Grand Princess,0.0,1584532384
11.0,Paraguay,0.0,-23.4425,-58.4438,,0.0,1584532384
12.0,Bolivia,0.0,-16.2902,-63.5887,,0.0,1584532384
1.0,United Kingdom,0.0,16.7425,-62.1874,Montserrat,0.0,1584532384
3.0,Kyrgyzstan,0.0,41.2044,74.7661,,0.0,1584532384
3.0,Australia,0.0,-35.4735,149.0124,Australian Capital Territory,0.0,1584532384
4.0,Aruba,0.0,12.5211,-69.9683,,0.0,1584532384
6.0,Mongolia,0.0,46.8625,103.8467,,0.0,1584532384
7.0,Trinidad and Tobago,0.0,10.6918,-61.2225,,0.0,1584532384
8.0,Canada,0.0,52.9399,-106.4509,Saskatchewan,0.0,1584532384
9.0,Honduras,0.0,15.2,-86.2419,,0.0,1584532384
9.0,Canada,0.0,37.6489,-122.6655,Grand Princess,0.0,1584532384
10.0,Australia,0.0,-41.4545,145.9707,Tasmania,0.0,1584532384
11.0,Paraguay,0.0,-23.4425,-58.4438,,0.0,1584532384
12.0,Reunion,0.0,-21.1151,55.5364,,0.0,1584532384
12.0,Bolivia,0.0,-16.2902,-63.5887,,0.0,1584532384
13.0,Jamaica,0.0,18.1096,-77.2975,,2.0,1584532384
37.0,Australia,0.0,-34.9285,138.6007,South Australia,3.0,1584532384
94.0,Australia,0.0,-28.0167,153.4,Queensland,8.0,1584532384
990.0,China,6.0,31.8257,117.2264,Anhui,984.0,1583893094
6.0,Ethiopia,0.0,9.145,40.4897,,0.0,1584531184
8.0,Rwanda,0.0,-1.9403,29.8739,,0.0,1584531184
31.0,Senegal,0.0,14.4974,-14.4524,,2.0,1584531184
51.0,Belarus,0.0,53.7098,27.9534,,5.0,1584531184
3.0,Tanzania,0.0,-6.369,34.8888,,0.0,1584531184
4.0,Congo (Kinshasa),0.0,-4.0383,21.7587,,0.0,1584531184
6.0,Ethiopia,0.0,9.145,40.4897,,0.0,1584531184
6.0,Cote d'Ivoire,0.0,7.54,-5.5471,,1.0,1584531184
8.0,Rwanda,0.0,-1.9403,29.8739,,0.0,1584531184
14.0,Bangladesh,1.0,23.685,90.3563,,3.0,1584531184
27.0,Lithuania,0.0,55.1694,23.8813,,1.0,1584531184
30.0,Moldova,1.0,47.4116,28.3699,,1.0,1584531184
31.0,Senegal,0.0,14.4974,-14.4524,,2.0,1584531184
35.0,Kazakhstan,0.0,48.0196,66.9237,,0.0,1584531184
35.0,Cambodia,0.0,12.5657,104.991,,1.0,1584531184
36.0,Venezuela,0.0,6.4238,-66.5897,,0.0,1584531184
38.0,Georgia,0.0,42.3154,43.3569,,1.0,1584531184
49.0,Morocco,2.0,31.7917,-7.0926,,1.0,1584531184
50.0,Uruguay,0.0,-32.5228,-55.7658,,0.0,1584531184
51.0,Belarus,0.0,53.7098,27.9534,,5.0,1584531184
58.0,Hungary,1.0,47.1625,19.5033,,2.0,1584530023
68.0,Brunei,0.0,4.5353,114.7277,,0.0,1584530023
71.0,Latvia,0.0,56.8796,24.6032,,1.0,1584530023
81.0,Croatia,0.0,45.1,15.2,,4.0,1584530023
83.0,Serbia,0.0,44.0165,21.0059,,1.0,1584528782
84.0,Armenia,0.0,40.0691,45.0382,,1.0,1584528782
86.0,Panama,1.0,8.538,-80.7821,,0.0,1584528782
93.0,Mexico,0.0,23.6345,-102.5528,,4.0,1584528782
116.0,South Africa,0.0,-30.5595,22.9375,,0.0,1584528782
133.0,Lebanon,3.0,33.8547,35.8623,,3.0,1584528782
142.0,Kuwait,0.0,29.3117,47.4818,,15.0,1584528782
202.0,Philippines,19.0,12.8797,121.774,,5.0,1584528782
203.0,Luxembourg,2.0,49.8153,6.1296,,0.0,1584528782
212.0,Thailand,1.0,15.87,100.9925,,42.0,1584528782
227.0,Indonesia,19.0,-0.7893,113.9213,,11.0,1584528782
712.0,Cruise Ship,7.0,35.4498,139.6649,Diamond Princess,325.0,1584527584
1.0,China,0.0,31.6927,88.0924,Tibet,1.0,1583893094
